,KAGS
,KSMF
,KPWM
,KCVG
,KDTW
,KEWR
,KBNA
,KPSM
,KSPI
,KDEN
,KLAX
,KDEN
,KLAX
,NaN
,KMTN
,KPIT
,NaN
,KFXE
,KDFW
,KDAL
,KCPR
,KCVG
,KORD
,KMWC
,KDTW
,NaN
,KSMF
,KMEM
,NaN
,MMMX
,NaN
,KLAX
,KCLE
,NaN
,NaN
,KSPI
,KLAX
,KLGA
,KLGA
,KAPF
,KRSW
,KPIE
,NaN
,KSLC
,KTVC
,KDEN
,KHGR
,WMKK
,NaN
,KSPX
,KLAX
,KCVG
,KTPA
,NaN
,KIAD
,KAUS
,KSMF
,KDEN
,KSEA
,NaN
,NaN
,KPVD
,NaN
,KTIW
,KCVG
,KONT
,KSLC
,KSMF
,KLAX
,MPTO
,KDEN
,KDEN
,KSMF
,KCVG
,NaN
,NaN
,KMCO
,NaN
,NaN
,KMKC
,KSTL
,KCVG
,KMDW
,KDFW
,MD99
,KBUF
,KOAK
,KATL
,KORD
,NaN
,KMEM
,KBTV
,KFXE
,KSEA
,KDEN
,KSFO
,KAUS
,KBGR
,KLAS
,KATL
,KPIT
,KLDM
,KDEN
,KPDX
,NaN
,NaN
,NaN
,KSLC
,PANC
,KHPN
,KCOS
,NaN
,CYYZ
,KAMA
,KEWR
,KORD
,EGLL
,KSMF
,KMRB
,NaN
,NaN
,KCOS
,KDFW
,KBAK
,NaN
,KIAD
,KDFW
,KORD
,KIAD
,KRIC
,MDPP
,NaN
,KMEM
,KCMH
,KDFW
,KDEN
,KBED
,NaN
,KOMA
,KBWI
,KORD
,KSPS
,KACY
,KPNS
,NaN
,KPDK
,KPDX
,KSFO
,KMLI
,KIAH
,3G9
,PANC
,KHZY
,KIAD
,NaN
,KGRR
,KMLI
,KMDW
,KABE
,KOKC
,KCLE
,KSMF
,NaN
,KORD
,NaN
,KORD
,NaN
,KIND
,NaN
,KLAX
,KPHL
,KRIC
,KMGM
,KDEN
,KIWA
,KORD
,KMTN
,KCLT
,KBWI
,NaN
,KMGM
,KRSW
,KDEN
,KSEA
,EBBR
,NaN
,KOKC
,NaN
,KBWI
,KBHM
,KCOS
,KPFN
,NaN
,KLCK
,NaN
,KSMF
,KMDW
,KCWA
,KJFK
,KCLT
,KSEA
,KSEA
,KLAX
,NaN
,KDEN
,KORD
,KJFK
,KCRP
,NaN
,KBUF
,KSNA
,KDEN
,KBTL
,KSEA
,KBUF
,KCMH
,NaN
,NaN
,KORD
,KDEN
,KPSM
,KMIA
,KMDW
,KDFW
,KBFI
,KSEA
,KPDX
,KMCI
,KSRQ
,KATL
,KMCI
,KBUF
,KMIC
,KTVC
,KGRB
,KMDW
,KGRR
,KLAX
,NaN
,KSRQ
,KIAD
,KDEN
,KSMF
,KSFO
,KDFW
,KCLT
,KBED
,KCLT
,NaN
,KSPS
,KALB
,KTEB
,NaN
,KSNA
,KYNG
,KGRR
,KDFW
,NaN
,KOMA
,NaN
,KBFI
,KDTW
,KPFN
,KDET
,KSPS
,KOKC
,KPSM
,NaN
,NaN
,NaN
,KRDU
,KMSY
,KTPA
,KIWA
,KSPS
,NaN
,KORD
,KPIT
,KMEM
,KIXD
,KTEB
,KGRR
,KITH
,KMEM
,KGRR
,KMIA
,KSAN
,NaN
,KCVG
,KMKE
,EGLL
,EGLL
,KBHM
,KSFO
,KLAX
,NaN
,KEFD
,KTTN
,KSYR
,NaN
,KMDW
,KDEN
,PHLI
,NaN
,KDEN
,KPNS
,KDTW
,KMDT
,KMIA
,KPIT
,KSLC
,KDTW
,KPDX
,NaN
,NaN
,KPNS
,KRAP
,KSTP
,NaN
,KGEG
,KCLT
,KPDX
,KSAC
,KBUR
,KORD
,NaN
,NaN
,NaN
,KIAG
,KPFN
,KORD
,KPHX
,KPHX
,PGUM
,KMEM
,NaN
,KSDF
,NaN
,KMDW
,KTVC
,KGRR
,KOTH
,KJFK
,NaN
,KEUG
,NaN
,KPHX
,KBAF
,KMDT
,KDTW
,KCAK
,KPDX
,KIAG
,KMFD
,NaN
,KMDT
,KMDW
,KPHX
,NaN
,NaN
,KOAK
,NaN
,KORD
,KLAX
,NaN
,KLAX
,NaN
,NaN
,KLAX
,NaN
,KCMH
,NaN
,KLAX
,KPHX
,NaN
,KDBQ
,KORD
,NaN
,KSDF
,KPDX
,KOMA
,KSEA
,KJFK
,KORD
,KPSM
,KFLO
,NaN
,RJTT
,KDEN
,KIAD
,NaN
,KPFN
,KPHX
,KCRP
,KDEN
,KMDW
,KIAD
,KPIT
,KIAG
,NaN
,KOKC
,KORD
,NaN
,NaN
,NaN
,KLAX
,MYNN
,KLGA
,KCKB
,KELM
,NFNA
,KMCO
,NaN
,KMCI
,KDEN
,KDTW
,KDEN
,KPVD
,NaN
,KORD
,NaN
,KORD
,KDEN
,KDEN
,NaN
,KCGX
,KMDT
,KDEN
,KACY
,KDCA
,KGRR
,KSEA
,PAFA
,KBNA
,KMBS
,KLAX
,KLAX
,NaN
,KGRR
,KALB
,KBED
,KIAD
,EBBR
,KSPS
,NaN
,KOKC
,KDEN
,KSMF
,KLAX
,KBED
,KOXR
,EGLL
,KDTW
,KPIT
,KBED
,KMEM
,KMDW
,KRST
,KJFK
,KTEB
,KIND
,KOXB
,NaN
,NaN
,KPDX
,KORD
,KSDF
,KTYS
,KSUT
,KORD
,KEUG
,X13
,KDAL
,KPNS
,KTTN
,KRST
,NaN
,KMEM
,KHEG
,KLAX
,KJEF
,KOMA
,KBUF
,KPSM
,KDFW
,KCLE
,KSPS
,KFOK
,KMSP
,KSPS
,KALN
,KITH
,KELM
,ZBAA
,KFOE
,KMDW
,KORD
,KSMF
,KTEB
,KATL
,NaN
,KMCI
,NaN
,KCVG
,KOQU
,KDEN
,NaN
,KCNW
,KDAB
,KMMU
,KPIT
,KCHS
,KMOB
,NaN
,CYYZ
,KJFK
,KSAV
,KMEM
,KBNA
,NaN
,KSDF
,NaN
,KMDT
,NaN
,KBED
,KYNG
,KSBA
,NaN
,KMDW
,KCMH
,KSTL
,KTUL
,NaN
,KORD
,KDEC
,KIND
,KDTW
,NaN
,KILN
,KCMH
,KSDF
,KCMH
,KDEN
,KAUS
,KORD
,KDFW
,NaN
,KSEA
,KDEN
,KCHS
,KEKM
,NaN
,KGON
,KPVD
,KBOW
,KSTL
,NaN
,KMEM
,KMHT
,KCMH
,KCMH
,KTYS
,KTYS
,KGFK
,KTTN
,NaN
,NaN
,KSJC
,KBTR
,KPFN
,KTEB
,NaN
,KCVG
,CYYZ
,KSEA
,NaN
,KDCA
,KBNA
,KCLT
,KPIT
,KTEB
,NaN
,KPFN
,NaN
,NaN
,KFAR
,KDFW
,KGRR
,NaN
,KELP
,KCVG
,KBHM
,KJAX
,KMOD
,KCVG
,KMDW
,KBOS
,KSTL
,KCVG
,KORD
,KCID
,KPIT
,KLAX
,KSLC
,KISP
,PANC
,NaN
,MMMX
,KSEA
,NaN
,KPDX
,KMEM
,KPSM
,KYIP
,NaN
,NaN
,KTTN
,KMSN
,KGRR
,KLWM
,KORF
,KMGM
,KMLI
,KMIA
,KPHF
,KSFO
,KPHL
,NaN
,KSJC
,KDEN
,KEUG
,KLGA
,KSDF
,KJAN
,KIAD
,KPSM
,NaN
,KPAE
,KSDF
,KGRR
,KSMF
,KDEN
,KPSM
,KISP
,KOKC
,KDAY
,KCID
,KMDW
,KLAX
,NaN
,NaN
,KMDW
,KPHX
,KOTH
,KDFW
,KSJC
,KFSM
,KPDX
,KELP
,NaN
,KBAK
,KOKC
,KPHX
,KAMA
,KMDW
,KDEN
,KGRR
,KSJC
,KSYR
,KPHL
,KIAD
,KORD
,KPHF
,KTVC
,KPHX
,KLAX
,KOKC
,KCLT
,KCAK
,KDFW
,KATL
,KHKS
,KPDX
,KLCK
,KGRR
,KMDW
,KPHF
,KCVG
,KCMH
,RJBB
,KFLG
,PAOT
,KPHL
,KPDX
,KDEN
,KMKG
,KOKC
,KILN
,RJBB
,SBGL
,KDEN
,KSDF
,KOKC
,KBHM
,KCAK
,NaN
,KHPN
,KATL
,KPFN
,KISP
,Z41
,KORD
,KCVG
,KIAD
,KGRR
,KMDW
,KPSM
,KCRP
,KTEB
,NaN
,KPHL
,KTEB
,NaN
,KALB
,KSFM
,KDFW
,NaN
,NaN
,KPVD
,KAUS
,NaN
,KDFW
,KAUS
,KGRR
,KPHF
,4WI9
,KBOI
,KCLE
,KFRG
,KORD
,KPDX
,KALB
,KLGA
,KDEN
,KLAX
,KPSM
,KBUF
,NaN
,KPFN
,NaN
,KBOI
,KCVG
,KCSG
,KISP
,KILM
,KCVG
,KACK
,KSBA
,KPTK
,KCMH
,KPTK
,KBOS
,KPIT
,KPFN
,KTEB
,KDEN
,KITH
,KTEB
,KTVC
,KGRR
,KCLE
,KDFW
,KDFW
,KONT
,KMKG
,KHMT
,KCLT
,KGRR
,KTEB
,KAEX
,KUBX
,KPHL
,KPDX
,KSRQ
,KGRR
,KSRQ
,KMSP
,KMDW
,KDFW
,KTEB
,KORD
,KPHL
,KMKG
,KISP
,KBED
,KONT
,KORF
,KPHL
,KCLE
,KROC
,KCHA
,KORD
,KDFW
,KDAL
,KABE
,KPHL
,KDFW
,NaN
,NaN
,KSLC
,NaN
,KONT
,KMSP
,NaN
,NaN
,KBAK
,KAUS
,KBMI
,KCVG
,KDEN
,KEWR
,KEWR
,NaN
,EGLL
,KLRD
,KDFW
,KJAN
,NaN
,KSAN
,KSKY
,KSBA
,KACT
,KSAN
,KTXK
,NaN
,KCLT
,NaN
,KOAK
,KPSM
,KMFD
,NaN
,KDLH
,KSDF
,KGRR
,KMCI
,KTEB
,KSEA
,KHTS
,KFNT
,KRDU
,KLAX
,KMEM
,KLAX
,NaN
,KEWR
,KPHF
,KPFN
,KDAY
,KMEI
,NaN
,NaN
,KCMH
,KPDX
,KBUF
,KHSV
,LFPG
,KPVD
,NaN
,KFMY
,NaN
,KLGA
,KTZR
,KGRR
,KOQU
,KASX
,KFOE
,KDEN
,NaN
,KPSM
,KISP
,KBHM
,KTYS
,KPDX
,NaN
,KMDW
,KBHM
,KSMF
,KCMH
,NaN
,KSPI
,KPVD
,KCMH
,KDAL
,KCKB
,KMEM
,KLUK
,KBUF
,KSLN
,KSTL
,KEWR
,KPDX
,KDFW
,KMFR
,KBWI
,KJAX
,KEWR
,KHFD
,KFOK
,KEWR
,KCVG
,KDEN
,NaN
,NaN
,KDFW
,KDAL
,KLAX
,KDEN
,KTYS
,KPSM
,KEWR
,NaN
,KEWR
,KDFW
,NaN
,NaN
,KCLT
,KDAY
,KRIC
,EHAM
,KPWK
,KROC
,KPIT
,KAZO
,KCVG
,KEWR
,KATL
,NaN
,KBNA
,KPSM
,KGRR
,KBWI
,KGPT
,KCVG
,KGRR
,KGRR
,NaN
,KMKE
,KDTW
,KDTW
,KALB
,KSFO
,KSMF
,KCVG
,NaN
,KSBA
,KIAD
,KMEM
,KCVG
,KORD
,KDEN
,NaN
,KCLT
,KISP
,KALB
,NaN
,KSPS
,KORD
,SBGR
,KDEN
,KBGR
,KPIT
,KPVD
,KGRR
,KSWF
,KYNG
,KTDW
,KSEA
,KSMF
,KCLT
,KMCI
,KPIT
,NaN
,KPIT
,KMOB
,KMCI
,KDEN
,KBUF
,KMSP
,NaN
,KCAK
,NaN
,KIAD
,KMHT
,KBHM
,NaN
,KRFD
,KRDM
,KGRR
,KMCI
,KLAX
,KSLC
,KDFW
,NaN
,KACY
,KPFN
,NaN
,KPDX
,KMSY
,KISP
,KPIT
,KRDU
,KBDR
,KPNS
,KDFW
,NaN
,KPDK
,KBHM
,KSDF
,KORD
,KPIE
,KBHM
,EDDL
,KGRR
,KLCK
,KBHM
,NaN
,KORD
,KMLI
,KGRR
,KGTF
,KLCK
,NaN
,KMEM
,NaN
,KSAN
,KGRR
,KMOB
,NaN
,NaN
,KSTL
,KPSM
,KBWI
,KDEN
,KPHX
,KDEN
,KPFN
,KRDU
,KPSM
,KLGA
,CYHU
,KFLL
,KLAX
,NaN
,KMDW
,KDEN
,KAGS
,KRIC
,KSPS
,NaN
,KIND
,KDEN
,KDFW
,KCGF
,KDSM
,KRVS
,KTYS
,KCLE
,KCMH
,KBIS
,NaN
,KSAV
,KDFW
,KFAT
,KOMA
,KCVG
,KPSM
,KGRI
,NaN
,KSEA
,KSTL
,KCGX
,KRDG
,NaN
,KBOS
,NaN
,KCLE
,NaN
,KRDU
,KCVG
,KCVG
,KAUS
,KPDX
,NaN
,KMHT
,NaN
,KMEM
,KPDX
,KMAF
,KRDU
,KSEA
,NaN
,KIND
,KSDF
,KPDX
,KPDK
,KBDR
,KCVG
,KSEA
,KPDX
,KCLT
,KORD
,NaN
,KSLC
,KSMF
,KBNA
,KLCK
,NaN
,NaN
,KDPA
,KOMA
,KDFW
,NaN
,KLCK
,KDPA
,NaN
,KLGA
,MMSD
,KCCR
,CYVR
,KROC
,KBTR
,KCMH
,KORD
,NaN
,KDAL
,KHRL
,KABE
,KMDW
,KRSW
,KLAX
,NaN
,KCLE
,KRDU
,KMBS
,KBDR
,KSHV
,KBWI
,KIND
,KBOS
,KSLC
,NaN
,KMCO
,KHTO
,NaN
,KJFK
,KDFW
,KTUL
,KCLE
,KROA
,KCOS
,NaN
,KPDX
,KPFN
,KDFW
,KCVG
,KRDU
,KCVG
,KACY
,KCLE
,KIAD
,NaN
,KSJC
,KORD
,KCSG
,KMEI
,KFSD
,NaN
,KROC
,KPHL
,KFSM
,NaN
,KMEM
,KLRD
,KDIK
,KMAF
,KSAT
,KBDL
,NaN
,KSAV
,KBDL
,KMDW
,KPHX
,KMKE
,KPIA
,KBOS
,KACY
,KCLE
,KHUF
,KICT
,KOMA
,KLGA
,KMMU
,KCLE
,KPIA
,KDEN
,KCRP
,NaN
,KMCO
,KBAX
,KPHX
,KRIC
,KSDF
,KIAD
,KFWQ
,KPIT
,KPSM
,KIND
,KPSM
,KMSN
,KGRR
,KALB
,KAVP
,KPIT
,KFLL
,KROC
,NaN
,KCVG
,KMKE
,KSDF
,KOKC
,KMEM
,NaN
,CYVR
,KHSV
,KDEC
,KORD
,KLCH
,NaN
,KORF
,KORD
,KPDX
,NaN
,KEWR
,KPHX
,LIRA
,KATL
,KBWI
,KRVS
,KROC
,NaN
,KDFW
,KSAN
,NaN
,KCVG
,KATW
,KSMF
,KOKC
,NaN
,KACY
,KPSM
,KCVG
,KGRR
,KPVD
,KLAX
,KIND
,NaN
,KAMA
,NaN
,NaN
,KHLN
,KPFN
,NaN
,KMMU
,KIAD
,KITH
,KPSM
,KPNS
,KJAX
,KMEM
,KPSM
,NaN
,NaN
,NaN
,KROA
,KCRP
,KPHX
,KORD
,KBDR
,KDTW
,KDAY
,KMDT
,KELP
,KPFN
,KPFN
,NaN
,KPDX
,NaN
,KMSY
,KCSG
,KBOS
,KLWB
,NaN
,KMDT
,NaN
,KDEN
,NaN
,KEWR
,KDEN
,KBUF
,NaN
,KEWR
,NaN
,KABE
,KBOS
,KCLT
,KPDK
,KPIE
,KSAN
,KFAR
,KMKE
,KDTW
,KDTW
,KMEM
,KLSE
,KPSP
,KBDL
,KBWI
,KLVK
,KBWI
,KTYS
,KSDF
,NaN
,KCOS
,KHOU
,KLNK
,KPDX
,KEWR
,PAFA
,NaN
,KGRR
,KSAT
,KPIT
,KMCO
,KJAX
,NaN
,NaN
,KORD
,KEWR
,KPIT
,PHNL
,KPDX
,KDCA
,TJSJ
,NaN
,SCEL
,NaN
,KCLT
,KEWR
,KROC
,KSLC
,KSBN
,KCLE
,KHUF
,KGRR
,KPBI
,KIAD
,KLAX
,KPDX
,KBOI
,KBWI
,MROC
,KGRR
,KBAK
,KRIC
,KCMH
,KISP
,KFLL
,PANC
,KPDX
,KRDU
,KPIA
,KCLE
,KIAH
,KLAX
,KOMA
,KPFN
,KMSP
,KATL
,KRDU
,KDAY
,KSHV
,NaN
,KLIT
,KTEB
,KPDX
,KBIS
,KOAK
,KSLC
,PANC
,KDEN
,KPHX
,KPSM
,KTXK
,KBWG
,KBWI
,KAZO
,KTTN
,KERI
,KMDT
,KLWS
,PHTO
,KLOU
,NaN
,KVLL
,KGRR
,KSPI
,KDAY
,KLAX
,KPIT
,NaN
,KCLE
,KPIA
,KPIT
,KSBA
,KPIA
,KPHL
,KPIT
,KBMI
,KMSY
,KVLL
,NaN
,KJFK
,KPNS
,KORD
,KPIT
,KGRR
,KBMI
,KDTW
,KBWG
,KLNK
,KCVG
,KBGR
,KFMY
,KFAR
,MMTO
,KDEN
,KPIT
,KIAD
,KCLE
,KSUS
,KGRR
,KBUR
,KPDX
,NaN
,NaN
,NaN
,KGRR
,KCLE
,NaN
,KJFK
,KMQJ
,KMCI
,NaN
,NaN
,NaN
,NaN
,KORD
,KMAF
,KGRR
,NaN
,KPVD
,KGPT
,KCVG
,KFLL
,KSDF
,KHHR
,KGSP
,NaN
,KEWR
,KTEB
,KLIT
,KMCI
,KIAD
,KPNS
,KFLL
,KPDX
,NaN
,KILN
,KJAN
,KORS
,KONT
,NaN
,KPHX
,KPBI
,NaN
,KMLI
,KPVD
,KLNK
,KDEN
,NaN
,KASX
,KGRR
,KDEN
,KJFK
,NaN
,KCVG
,KFLL
,NaN
,KMSN
,KSAW
,KPNS
,KLAX
,KEWR
,KACY
,NaN
,NaN
,KCLT
,NaN
,KJFK
,KSDF
,KHTO
,KORD
,KGRR
,KLNK
,KBMI
,KSTJ
,MROC
,KPDX
,KDTW
,KEWR
,NaN
,KDAL
,KDEN
,KATL
,KLAX
,KMSP
,NaN
,KAUS
,KACV
,NaN
,NaN
,KBWG
,NaN
,KPDX
,KRNO
,KYIP
,KLAX
,KMCI
,KSAV
,NaN
,KLMT
,NaN
,KPTK
,KDFW
,KCVG
,KNGP
,KSBA
,KMCO
,KDTW
,KHSV
,KSNA
,KADH
,KPDX
,KJFK
,NaN
,KTTN
,NaN
,KDEN
,KRDU
,KPSM
,KORD
,KDAY
,KDFW
,KEWR
,KGRI
,KCID
,KLAX
,KILN
,NaN
,KDEN
,KPHX
,NaN
,KMEM
,KLNK
,NaN
,KDTW
,NaN
,KDFW
,KPIT
,KCRP
,KLAS
,KLNK
,KCVG
,KSPS
,KDEN
,KLGA
,KAMA
,KORD
,KBOS
,NaN
,KDLH
,KBOS
,KJAX
,KCID
,KDET
,NaN
,KFWA
,KRIC
,KMFD
,KATW
,KMEM
,KSTL
,KDLH
,KXNA
,KMCO
,KDCA
,KOAK
,KDSM
,KMSY
,NaN
,KMSY
,KORD
,KILN
,KCHA
,KABE
,KLAF
,KMKE
,KDEN
,KLGA
,KTUL
,KORD
,KMCI
,KGRR
,KCGX
,KMDT
,KORD
,KPIT
,NaN
,KATL
,KCHS
,KPVD
,KCHO
,KDTW
,CYVR
,KLCK
,KLUK
,KFOE
,KBRL
,KTOL
,NaN
,KINL
,NaN
,NaN
,KEWR
,KCVG
,KORD
,KOMA
,KCVG
,KPIT
,KMLI
,NaN
,KBTR
,KBHM
,NaN
,KDEN
,KSFB
,PANC
,KRNO
,KLGA
,KHOU
,KPOC
,NaN
,KILN
,KATL
,NaN
,KFLL
,KSEA
,KATL
,NaN
,KICT
,NaN
,PAQT
,KDLH
,KPDK
,NaN
,KCHS
,KATL
,KALB
,KORD
,KSMF
,KCLE
,KLWS
,KIAG
,KDAL
,KSNA
,KPNS
,KSTL
,KFOE
,KOKC
,KGRR
,KPDX
,KSEA
,KPVD
,KCVG
,KDFW
,KSPI
,KRDU
,KROC
,PHOG
,KBIS
,PHTO
,NaN
,KPHX
,KIAD
,KPNS
,KCOS
,NaN
,KSGH
,KBTR
,KSAT
,NaN
,KSEA
,KGRR
,KSMF
,KCID
,KLWB
,KTEB
,KMMU
,MMSD
,KSEA
,KSLC
,NaN
,KEWR
,KBTR
,KMDW
,KTPA
,KIWA
,KMDW
,KLAX
,NaN
,KMEM
,KFSM
,KAUS
,KMDW
,KORD
,KIAD
,KMOB
,KBOS
,KCVG
,CYVR
,NaN
,NaN
,KLAX
,KMLI
,KMCI
,KBOS
,KCMH
,NaN
,KSTL
,KEUG
,KMSY
,KHPN
,KPHL
,KPHX
,KBDL
,KROC
,KEWR
,NaN
,KPHL
,KLGA
,KIAD
,KBDR
,KMCI
,KIAD
,KGSO
,KMLI
,KMCI
,NaN
,KDTW
,KSEA
,NaN
,NaN
,KDEN
,KCRP
,KEWR
,KOMA
,KGSP
,KEWR
,KCVG
,NaN
,KBWI
,KMSY
,KMSN
,KMVY
,KALN
,KBNA
,KLGA
,KLGA
,KJFK
,KAGS
,KAMA
,KTEB
,NaN
,KGEG
,KSHV
,NaN
,KBUR
,KCLE
,KHPN
,KFLL
,KORD
,KSMF
,NaN
,KBOS
,KMKC
,KBGR
,NaN
,KSUX
,KCVG
,KCMH
,KCAE
,KMCI
,KIND
,KOMA
,CYVR
,KTLH
,KCAE
,KCLE
,KDEN
,NaN
,PAYA
,KIAD
,NaN
,KIAD
,KMEM
,KTYS
,KMMU
,KDSM
,KPVD
,NaN
,KORS
,KBTR
,KPNS
,NaN
,KDFW
,KDLH
,KIAH
,KSFO
,KPDX
,KBNA
,NaN
,KJFK
,KAZO
,KBPI
,PANC
,NaN
,KDEN
,KJFK
,KRFD
,KDEN
,NaN
,NaN
,KHOU
,KJFK
,KRIC
,KDEN
,NaN
,KCGI
,KORD
,KBUF
,KCID
,KSTL
,NaN
,KDPA
,KDTW
,KJFK
,KORD
,KORD
,KMSP
,KATL
,CYVR
,NaN
,KDAL
,KMDW
,KCMH
,NaN
,KDAB
,KHLN
,KPNS
,KPHX
,KBTR
,KMCI
,KCAE
,KBTR
,KJFK
,KAVL
,KSTL
,NaN
,KFLL
,NaN
,NaN
,KGSO
,KDSM
,KPNS
,NaN
,KORD
,KCVG
,KLGA
,NaN
,KOMA
,KMBS
,KGRI
,KBAF
,KSUX
,KATL
,KBOS
,KCAE
,NaN
,KMCI
,NaN
,KGRR
,KSFB
,KCLT
,NaN
,NaN
,KMWH
,KCGF
,KPNS
,KBHM
,KSFB
,KVLL
,KBHM
,KBOS
,KBWI
,NaN
,KORD
,ZBTJ
,KOAK
,KACK
,KCVG
,KGRR
,KPWM
,KORD
,KSAN
,KPIT
,KORD
,KIWA
,KIAD
,KSHV
,NaN
,KGRR
,KORD
,KALB
,KCMH
,KCLE
,KDEN
,KCRW
,KDSM
,KSAV
,N81
,KMLI
,NaN
,KDEN
,KORD
,KCMH
,KRDU
,KLGA
,KSEA
,KDAY
,KJFK
,KCGX
,KMSS
,KDTW
,NaN
,KPDX
,KPWK
,KDXR
,NaN
,KPDX
,KCLE
,KBHM
,KBTV
,KPSM
,NaN
,KCMH
,KTUS
,KTTN
,KSGH
,KBUR
,KATL
,KFSM
,NaN
,KMCO
,KPDX
,KBUF
,KORD
,KBTR
,NaN
,KORD
,KMKE
,NaN
,KDFW
,NaN
,NaN
,KJFK
,NaN
,KPWK
,KSBN
,KLAX
,KICT
,KBTR
,KLAX
,KVLL
,KDFW
,KORD
,KORD
,NaN
,KORD
,NaN
,KORD
,KMKE
,NaN
,KGRR
,KORD
,KORD
,KMKE
,KPNS
,KAPA
,NaN
,KJFK
,KILN
,NaN
,KMKE
,KFTW
,KMSS
,KISP
,KRAC
,KJAN
,KMEM
,KSAV
,KRIC
,KCLE
,NaN
,KSEA
,KSLC
,KCLE
,KTRI
,KDFW
,KBUF
,KPDK
,KBNA
,KCLE
,KPHL
,KIAD
,KSWF
,KSJC
,KPDX
,KRFD
,KPBI
,PANC
,NaN
,KGRR
,KDAL
,KCHS
,KPSM
,KMYR
,KBED
,KGPT
,KFCM
,KRDU
,KRFD
,KLAX
,KCLE
,NaN
,KILN
,KCLE
,NaN
,KCLT
,KIND
,KSBY
,KBWI
,KDAL
,KPNS
,KGRR
,KBHM
,KFNT
,KACY
,KABE
,NaN
,KBDL
,KMSY
,NaN
,NaN
,KORD
,KBOS
,KOMA
,KDAL
,KATL
,NaN
,KEKM
,KTCL
,NaN
,KJFK
,KEWR
,NaN
,KIAH
,KMEM
,KFLL
,KPUB
,KMWH
,KEWR
,KIAD
,KCMH
,KAVP
,KLAX
,KABQ
,KMDW
,NaN
,KYIP
,KBUF
,KMEM
,KSTL
,KIAD
,KDSM
,NaN
,NaN
,KVLL
,NaN
,KMKE
,NaN
,KISO
,KLGA
,KMEM
,KHPN
,NaN
,KCMH
,KCCR
,NaN
,KBWI
,KRDU
,KCLT
,KAUS
,KOAK
,KAUS
,NaN
,NaN
,NaN
,KLAX
,KCOS
,KOKC
,NaN
,KIAD
,KCLT
,KDEN
,NaN
,NaN
,KIAH
,NaN
,KFAT
,KBUR
,KDEN
,KISO
,KGRR
,KMIC
,KHPN
,KRDU
,PHNL
,KRDU
,KPDX
,KBWI
,KCLE
,KATL
,NaN
,KSYR
,KMKE
,NaN
,KGRB
,KALB
,KPQI
,KISP
,NaN
,NaN
,KEWR
,KJAX
,NaN
,KSMF
,KJAX
,NaN
,NaN
,KJFK
,NaN
,KJFK
,KJFK
,I69
,KHOU
,KDFW
,KAGS
,KTMB
,KSRQ
,KRDU
,KORD
,NaN
,PHTO
,KDFW
,KCLT
,KJFK
,KJFK
,NaN
,KBDR
,KCGX
,KFLO
,KPHX
,NaN
,KJFK
,NaN
,KLAX
,KFLL
,KGRR
,KCLE
,NaN
,KCLE
,NaN
,KPHX
,KPHX
,NaN
,LICZ
,KMDW
,KSLC
,NaN
,KRSW
,KICT
,KPVD
,KJFK
,KPNS
,KOMA
,KBNA
,KFRG
,KLAX
,KSEA
,NaN
,KVNY
,KMOP
,KDEN
,KDEN
,KPSM
,KRST
,KIAG
,KDAY
,KMDW
,KDSM
,KPIT
,KFLL
,KSAC
,KTUL
,CYQX
,KICT
,KDEN
,KDEN
,KCVG
,KJFK
,KDCA
,KCOS
,KUNV
,KSLE
,KTUS
,NaN
,KSLC
,KMSP
,KSPS
,NaN
,KMKE
,KCOS
,KSPS
,KLAX
,NaN
,KABQ
,NaN
,KPHL
,NaN
,NaN
,KPNS
,KSTL
,KYNG
,KJFK
,KART
,KHFD
,KBHM
,NaN
,KBNA
,KMCI
,NaN
,KTEB
,KDAY
,KSDF
,KSLC
,KSEA
,KVGT
,NaN
,NaN
,KMMU
,KHEF
,KPIT
,KIAD
,PHTO
,KDEN
,KAUS
,KCVG
,KSLE
,NaN
,NaN
,NaN
,KSAN
,KDFW
,KJFK
,KJFK
,KBGM
,KOMA
,NaN
,KORD
,NaN
,KCHA
,KIAD
,KMKE
,KFWA
,KDEN
,KMEM
,KRDU
,KLAN
,KSWF
,KSEA
,KDAB
,NaN
,NaN
,KMSY
,KDFW
,KATL
,KJFK
,KDFW
,KACY
,NaN
,KMDW
,KDLH
,KOXR
,KACY
,NaN
,KMDW
,PHLI
,NaN
,KHRL
,KBGM
,NaN
,NaN
,KOAK
,KSFO
,NaN
,KCVG
,KLEX
,KABI
,PANC
,KLGA
,KAGC
,KAPN
,KSAT
,KBNA
,KATL
,KICT
,PHTO
,KILN
,KEWR
,NaN
,NaN
,KSEA
,NaN
,KAZO
,KPVD
,KBNA
,KCLT
,KGSP
,KROC
,KSHV
,KTUS
,KDAL
,KMSY
,KDAB
,KCLE
,PHLI
,KEWR
,KORD
,KIAD
,KEWR
,KORD
,KABE
,KIWA
,KJAX
,KMBS
,NaN
,KCVG
,KABE
,ZSPD
,TJBQ
,NaN
,KBDL
,KPVD
,KIAD
,KLAX
,KFLL
,NaN
,KDFW
,KDCA
,KCMH
,KBWI
,KDFW
,KCHS
,KCLE
,PHTO
,KROC
,KGRR
,PHLI
,NaN
,KISP
,NaN
,KJFK
,KTUL
,KBNA
,KPDX
,KMCO
,KUCA
,KHPN
,KIAD
,KFTW
,KMSY
,SVMI
,KDFW
,KLBL
,KDFW
,KRNO
,KDEN
,KMEM
